timestamp,building_id,energy_consumption,site_id,sqm,lat,lng,timezone,industry,yearbuilt,numberoffloors,occupants,airTemperature
2017-01-03 07:00:00,Swan_unknown_Rudy,4311.9039,Swan,6394.6,,,US/Pacific,,2006.0,,,9.4
2017-01-03 09:00:00,Swan_unknown_Rudy,208.6414,Swan,6394.6,,,US/Pacific,,2006.0,,,10.6
2017-01-03 10:00:00,Swan_unknown_Rudy,209.0681,Swan,6394.6,,,US/Pacific,,2006.0,,,11.1
2017-01-03 11:00:00,Swan_unknown_Rudy,211.1833,Swan,6394.6,,,US/Pacific,,2006.0,,,11.7
2017-01-03 12:00:00,Swan_unknown_Rudy,211.8936,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-03 13:00:00,Swan_unknown_Rudy,211.5136,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-03 14:00:00,Swan_unknown_Rudy,209.2469,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-03 15:00:00,Swan_unknown_Rudy,210.2783,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-03 16:00:00,Swan_unknown_Rudy,210.8333,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-03 17:00:00,Swan_unknown_Rudy,210.1639,Swan,6394.6,,,US/Pacific,,2006.0,,,12.8
2017-01-03 18:00:00,Swan_unknown_Rudy,208.12,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-03 19:00:00,Swan_unknown_Rudy,206.9597,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-03 20:00:00,Swan_unknown_Rudy,208.2089,Swan,6394.6,,,US/Pacific,,2006.0,,,12.8
2017-01-03 21:00:00,Swan_unknown_Rudy,205.9667,Swan,6394.6,,,US/Pacific,,2006.0,,,12.8
2017-01-03 22:00:00,Swan_unknown_Rudy,205.9217,Swan,6394.6,,,US/Pacific,,2006.0,,,12.8
2017-01-03 23:00:00,Swan_unknown_Rudy,205.6439,Swan,6394.6,,,US/Pacific,,2006.0,,,12.8
2017-01-04 00:00:00,Swan_unknown_Rudy,203.1392,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-04 01:00:00,Swan_unknown_Rudy,204.7103,Swan,6394.6,,,US/Pacific,,2006.0,,,12.8
2017-01-04 02:00:00,Swan_unknown_Rudy,206.2042,Swan,6394.6,,,US/Pacific,,2006.0,,,13.3
2017-01-04 03:00:00,Swan_unknown_Rudy,205.0558,Swan,6394.6,,,US/Pacific,,2006.0,,,13.9
2017-01-04 04:00:00,Swan_unknown_Rudy,203.8161,Swan,6394.6,,,US/Pacific,,2006.0,,,13.9
2017-01-04 05:00:00,Swan_unknown_Rudy,203.5478,Swan,6394.6,,,US/Pacific,,2006.0,,,13.9
2017-01-04 06:00:00,Swan_unknown_Rudy,202.3153,Swan,6394.6,,,US/Pacific,,2006.0,,,13.3
2017-01-04 07:00:00,Swan_unknown_Rudy,204.9933,Swan,6394.6,,,US/Pacific,,2006.0,,,12.8
2017-01-04 08:00:00,Swan_unknown_Rudy,208.445,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-04 09:00:00,Swan_unknown_Rudy,213.8961,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-04 10:00:00,Swan_unknown_Rudy,215.7728,Swan,6394.6,,,US/Pacific,,2006.0,,,12.8
2017-01-04 11:00:00,Swan_unknown_Rudy,213.3661,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-04 12:00:00,Swan_unknown_Rudy,218.1922,Swan,6394.6,,,US/Pacific,,2006.0,,,11.1
2017-01-04 13:00:00,Swan_unknown_Rudy,216.7861,Swan,6394.6,,,US/Pacific,,2006.0,,,11.7
2017-01-04 14:00:00,Swan_unknown_Rudy,221.0642,Swan,6394.6,,,US/Pacific,,2006.0,,,11.1
2017-01-04 15:00:00,Swan_unknown_Rudy,217.6019,Swan,6394.6,,,US/Pacific,,2006.0,,,10.6
2017-01-04 16:00:00,Swan_unknown_Rudy,215.7858,Swan,6394.6,,,US/Pacific,,2006.0,,,10.6
2017-01-04 17:00:00,Swan_unknown_Rudy,214.1253,Swan,6394.6,,,US/Pacific,,2006.0,,,10.0
2017-01-04 18:00:00,Swan_unknown_Rudy,215.2303,Swan,6394.6,,,US/Pacific,,2006.0,,,10.6
2017-01-04 19:00:00,Swan_unknown_Rudy,207.8936,Swan,6394.6,,,US/Pacific,,2006.0,,,9.4
2017-01-04 20:00:00,Swan_unknown_Rudy,208.9164,Swan,6394.6,,,US/Pacific,,2006.0,,,8.9
2017-01-04 21:00:00,Swan_unknown_Rudy,205.9142,Swan,6394.6,,,US/Pacific,,2006.0,,,8.9
2017-01-04 22:00:00,Swan_unknown_Rudy,206.4989,Swan,6394.6,,,US/Pacific,,2006.0,,,8.9
2017-01-04 23:00:00,Swan_unknown_Rudy,204.8586,Swan,6394.6,,,US/Pacific,,2006.0,,,8.9
2017-01-05 00:00:00,Swan_unknown_Rudy,203.6969,Swan,6394.6,,,US/Pacific,,2006.0,,,8.3
2017-01-05 01:00:00,Swan_unknown_Rudy,205.4814,Swan,6394.6,,,US/Pacific,,2006.0,,,8.9
2017-01-05 02:00:00,Swan_unknown_Rudy,202.1681,Swan,6394.6,,,US/Pacific,,2006.0,,,8.3
2017-01-05 03:00:00,Swan_unknown_Rudy,202.3492,Swan,6394.6,,,US/Pacific,,2006.0,,,7.8
2017-01-05 04:00:00,Swan_unknown_Rudy,204.4986,Swan,6394.6,,,US/Pacific,,2006.0,,,7.2
2017-01-05 05:00:00,Swan_unknown_Rudy,204.6711,Swan,6394.6,,,US/Pacific,,2006.0,,,7.2
2017-01-05 06:00:00,Swan_unknown_Rudy,203.8739,Swan,6394.6,,,US/Pacific,,2006.0,,,7.2
2017-01-05 07:00:00,Swan_unknown_Rudy,205.5394,Swan,6394.6,,,US/Pacific,,2006.0,,,7.2
2017-01-05 08:00:00,Swan_unknown_Rudy,210.155,Swan,6394.6,,,US/Pacific,,2006.0,,,7.2
2017-01-05 09:00:00,Swan_unknown_Rudy,211.7581,Swan,6394.6,,,US/Pacific,,2006.0,,,7.2
2017-01-05 10:00:00,Swan_unknown_Rudy,212.74,Swan,6394.6,,,US/Pacific,,2006.0,,,8.9
2017-01-05 11:00:00,Swan_unknown_Rudy,217.2181,Swan,6394.6,,,US/Pacific,,2006.0,,,10.0
2017-01-05 12:00:00,Swan_unknown_Rudy,218.2756,Swan,6394.6,,,US/Pacific,,2006.0,,,10.0
2017-01-05 13:00:00,Swan_unknown_Rudy,221.7408,Swan,6394.6,,,US/Pacific,,2006.0,,,10.0
2017-01-05 14:00:00,Swan_unknown_Rudy,223.5425,Swan,6394.6,,,US/Pacific,,2006.0,,,10.6
2017-01-05 15:00:00,Swan_unknown_Rudy,221.9639,Swan,6394.6,,,US/Pacific,,2006.0,,,10.0
2017-01-05 16:00:00,Swan_unknown_Rudy,219.7275,Swan,6394.6,,,US/Pacific,,2006.0,,,9.4
2017-01-05 17:00:00,Swan_unknown_Rudy,221.5928,Swan,6394.6,,,US/Pacific,,2006.0,,,8.9
2017-01-05 18:00:00,Swan_unknown_Rudy,216.2503,Swan,6394.6,,,US/Pacific,,2006.0,,,8.3
2017-01-05 19:00:00,Swan_unknown_Rudy,213.8908,Swan,6394.6,,,US/Pacific,,2006.0,,,7.2
2017-01-05 20:00:00,Swan_unknown_Rudy,213.3817,Swan,6394.6,,,US/Pacific,,2006.0,,,6.1
2017-01-05 21:00:00,Swan_unknown_Rudy,213.1703,Swan,6394.6,,,US/Pacific,,2006.0,,,5.6
2017-01-05 22:00:00,Swan_unknown_Rudy,210.2036,Swan,6394.6,,,US/Pacific,,2006.0,,,5.0
2017-01-05 23:00:00,Swan_unknown_Rudy,210.5117,Swan,6394.6,,,US/Pacific,,2006.0,,,5.6
2017-01-06 00:00:00,Swan_unknown_Rudy,210.4903,Swan,6394.6,,,US/Pacific,,2006.0,,,3.9
2017-01-06 01:00:00,Swan_unknown_Rudy,207.515,Swan,6394.6,,,US/Pacific,,2006.0,,,3.3
2017-01-06 02:00:00,Swan_unknown_Rudy,210.8628,Swan,6394.6,,,US/Pacific,,2006.0,,,2.8
2017-01-06 03:00:00,Swan_unknown_Rudy,207.5136,Swan,6394.6,,,US/Pacific,,2006.0,,,2.2
2017-01-06 04:00:00,Swan_unknown_Rudy,207.245,Swan,6394.6,,,US/Pacific,,2006.0,,,1.1
2017-01-06 05:00:00,Swan_unknown_Rudy,207.4222,Swan,6394.6,,,US/Pacific,,2006.0,,,1.7
2017-01-06 06:00:00,Swan_unknown_Rudy,207.8975,Swan,6394.6,,,US/Pacific,,2006.0,,,0.6
2017-01-06 07:00:00,Swan_unknown_Rudy,208.5928,Swan,6394.6,,,US/Pacific,,2006.0,,,1.7
2017-01-06 08:00:00,Swan_unknown_Rudy,212.3269,Swan,6394.6,,,US/Pacific,,2006.0,,,0.6
2017-01-06 09:00:00,Swan_unknown_Rudy,214.8664,Swan,6394.6,,,US/Pacific,,2006.0,,,3.3
2017-01-06 10:00:00,Swan_unknown_Rudy,219.7144,Swan,6394.6,,,US/Pacific,,2006.0,,,6.1
2017-01-06 11:00:00,Swan_unknown_Rudy,223.935,Swan,6394.6,,,US/Pacific,,2006.0,,,6.1
2017-01-06 12:00:00,Swan_unknown_Rudy,226.8403,Swan,6394.6,,,US/Pacific,,2006.0,,,7.8
2017-01-06 13:00:00,Swan_unknown_Rudy,218.7033,Swan,6394.6,,,US/Pacific,,2006.0,,,8.9
2017-01-06 14:00:00,Swan_unknown_Rudy,224.1069,Swan,6394.6,,,US/Pacific,,2006.0,,,10.6
2017-01-06 15:00:00,Swan_unknown_Rudy,228.2206,Swan,6394.6,,,US/Pacific,,2006.0,,,10.6
2017-01-06 16:00:00,Swan_unknown_Rudy,224.3442,Swan,6394.6,,,US/Pacific,,2006.0,,,10.0
2017-01-06 17:00:00,Swan_unknown_Rudy,222.9758,Swan,6394.6,,,US/Pacific,,2006.0,,,8.9
2017-01-06 18:00:00,Swan_unknown_Rudy,219.7117,Swan,6394.6,,,US/Pacific,,2006.0,,,8.3
2017-01-06 19:00:00,Swan_unknown_Rudy,216.9394,Swan,6394.6,,,US/Pacific,,2006.0,,,8.3
2017-01-06 20:00:00,Swan_unknown_Rudy,211.4589,Swan,6394.6,,,US/Pacific,,2006.0,,,8.3
2017-01-06 21:00:00,Swan_unknown_Rudy,213.6708,Swan,6394.6,,,US/Pacific,,2006.0,,,8.3
2017-01-06 22:00:00,Swan_unknown_Rudy,210.5947,Swan,6394.6,,,US/Pacific,,2006.0,,,7.8
2017-01-06 23:00:00,Swan_unknown_Rudy,209.9747,Swan,6394.6,,,US/Pacific,,2006.0,,,7.8
2017-01-07 00:00:00,Swan_unknown_Rudy,209.4194,Swan,6394.6,,,US/Pacific,,2006.0,,,7.8
2017-01-07 01:00:00,Swan_unknown_Rudy,210.1847,Swan,6394.6,,,US/Pacific,,2006.0,,,7.8
2017-01-07 02:00:00,Swan_unknown_Rudy,210.7725,Swan,6394.6,,,US/Pacific,,2006.0,,,8.3
2017-01-07 03:00:00,Swan_unknown_Rudy,210.4206,Swan,6394.6,,,US/Pacific,,2006.0,,,7.8
2017-01-07 04:00:00,Swan_unknown_Rudy,210.0408,Swan,6394.6,,,US/Pacific,,2006.0,,,7.8
2017-01-07 05:00:00,Swan_unknown_Rudy,210.1086,Swan,6394.6,,,US/Pacific,,2006.0,,,10.0
2017-01-07 06:00:00,Swan_unknown_Rudy,209.8469,Swan,6394.6,,,US/Pacific,,2006.0,,,10.6
2017-01-07 07:00:00,Swan_unknown_Rudy,207.9719,Swan,6394.6,,,US/Pacific,,2006.0,,,10.6
2017-01-07 08:00:00,Swan_unknown_Rudy,207.8269,Swan,6394.6,,,US/Pacific,,2006.0,,,11.1
2017-01-07 09:00:00,Swan_unknown_Rudy,208.1086,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-07 10:00:00,Swan_unknown_Rudy,207.4694,Swan,6394.6,,,US/Pacific,,2006.0,,,12.8
2017-01-07 11:00:00,Swan_unknown_Rudy,207.0692,Swan,6394.6,,,US/Pacific,,2006.0,,,13.3
2017-01-07 12:00:00,Swan_unknown_Rudy,207.0,Swan,6394.6,,,US/Pacific,,2006.0,,,13.9
2017-01-07 13:00:00,Swan_unknown_Rudy,201.1789,Swan,6394.6,,,US/Pacific,,2006.0,,,14.4
2017-01-07 14:00:00,Swan_unknown_Rudy,211.4361,Swan,6394.6,,,US/Pacific,,2006.0,,,15.0
2017-01-07 15:00:00,Swan_unknown_Rudy,207.3172,Swan,6394.6,,,US/Pacific,,2006.0,,,15.6
2017-01-07 16:00:00,Swan_unknown_Rudy,209.2122,Swan,6394.6,,,US/Pacific,,2006.0,,,15.6
2017-01-07 17:00:00,Swan_unknown_Rudy,208.6103,Swan,6394.6,,,US/Pacific,,2006.0,,,15.6
2017-01-07 18:00:00,Swan_unknown_Rudy,208.8525,Swan,6394.6,,,US/Pacific,,2006.0,,,15.6
2017-01-07 19:00:00,Swan_unknown_Rudy,208.8475,Swan,6394.6,,,US/Pacific,,2006.0,,,14.4
2017-01-07 20:00:00,Swan_unknown_Rudy,209.1717,Swan,6394.6,,,US/Pacific,,2006.0,,,13.9
2017-01-07 21:00:00,Swan_unknown_Rudy,209.8131,Swan,6394.6,,,US/Pacific,,2006.0,,,13.9
2017-01-07 22:00:00,Swan_unknown_Rudy,209.6331,Swan,6394.6,,,US/Pacific,,2006.0,,,13.9
2017-01-07 23:00:00,Swan_unknown_Rudy,210.0419,Swan,6394.6,,,US/Pacific,,2006.0,,,13.9
2017-01-08 00:00:00,Swan_unknown_Rudy,209.0983,Swan,6394.6,,,US/Pacific,,2006.0,,,14.4
2017-01-08 01:00:00,Swan_unknown_Rudy,209.1494,Swan,6394.6,,,US/Pacific,,2006.0,,,14.4
2017-01-08 02:00:00,Swan_unknown_Rudy,209.0025,Swan,6394.6,,,US/Pacific,,2006.0,,,14.4
2017-01-08 03:00:00,Swan_unknown_Rudy,208.0072,Swan,6394.6,,,US/Pacific,,2006.0,,,14.4
2017-01-08 04:00:00,Swan_unknown_Rudy,207.5933,Swan,6394.6,,,US/Pacific,,2006.0,,,14.4
2017-01-08 05:00:00,Swan_unknown_Rudy,207.1,Swan,6394.6,,,US/Pacific,,2006.0,,,14.4
2017-01-08 06:00:00,Swan_unknown_Rudy,207.8969,Swan,6394.6,,,US/Pacific,,2006.0,,,15.0
2017-01-08 07:00:00,Swan_unknown_Rudy,206.89,Swan,6394.6,,,US/Pacific,,2006.0,,,15.0
2017-01-08 08:00:00,Swan_unknown_Rudy,209.5506,Swan,6394.6,,,US/Pacific,,2006.0,,,14.4
2017-01-08 09:00:00,Swan_unknown_Rudy,206.6136,Swan,6394.6,,,US/Pacific,,2006.0,,,14.4
2017-01-08 10:00:00,Swan_unknown_Rudy,206.7939,Swan,6394.6,,,US/Pacific,,2006.0,,,16.1
2017-01-08 11:00:00,Swan_unknown_Rudy,207.2483,Swan,6394.6,,,US/Pacific,,2006.0,,,16.7
2017-01-08 12:00:00,Swan_unknown_Rudy,207.6531,Swan,6394.6,,,US/Pacific,,2006.0,,,16.7
2017-01-08 13:00:00,Swan_unknown_Rudy,208.3814,Swan,6394.6,,,US/Pacific,,2006.0,,,17.2
2017-01-08 14:00:00,Swan_unknown_Rudy,210.3867,Swan,6394.6,,,US/Pacific,,2006.0,,,16.7
2017-01-08 15:00:00,Swan_unknown_Rudy,212.3733,Swan,6394.6,,,US/Pacific,,2006.0,,,16.1
2017-01-08 16:00:00,Swan_unknown_Rudy,210.5481,Swan,6394.6,,,US/Pacific,,2006.0,,,16.1
2017-01-08 17:00:00,Swan_unknown_Rudy,211.2356,Swan,6394.6,,,US/Pacific,,2006.0,,,15.6
2017-01-08 18:00:00,Swan_unknown_Rudy,211.8597,Swan,6394.6,,,US/Pacific,,2006.0,,,15.0
2017-01-08 19:00:00,Swan_unknown_Rudy,212.7547,Swan,6394.6,,,US/Pacific,,2006.0,,,15.0
2017-01-08 20:00:00,Swan_unknown_Rudy,211.5194,Swan,6394.6,,,US/Pacific,,2006.0,,,15.0
2017-01-08 21:00:00,Swan_unknown_Rudy,215.4619,Swan,6394.6,,,US/Pacific,,2006.0,,,15.0
2017-01-08 22:00:00,Swan_unknown_Rudy,208.7053,Swan,6394.6,,,US/Pacific,,2006.0,,,14.4
2017-01-08 23:00:00,Swan_unknown_Rudy,210.9214,Swan,6394.6,,,US/Pacific,,2006.0,,,15.6
2017-01-09 00:00:00,Swan_unknown_Rudy,207.4628,Swan,6394.6,,,US/Pacific,,2006.0,,,16.1
2017-01-09 01:00:00,Swan_unknown_Rudy,210.9658,Swan,6394.6,,,US/Pacific,,2006.0,,,15.0
2017-01-09 02:00:00,Swan_unknown_Rudy,207.47,Swan,6394.6,,,US/Pacific,,2006.0,,,13.9
2017-01-09 03:00:00,Swan_unknown_Rudy,208.5325,Swan,6394.6,,,US/Pacific,,2006.0,,,13.3
2017-01-09 04:00:00,Swan_unknown_Rudy,206.4286,Swan,6394.6,,,US/Pacific,,2006.0,,,13.3
2017-01-09 05:00:00,Swan_unknown_Rudy,206.2022,Swan,6394.6,,,US/Pacific,,2006.0,,,12.8
2017-01-09 06:00:00,Swan_unknown_Rudy,206.4019,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-09 07:00:00,Swan_unknown_Rudy,208.2925,Swan,6394.6,,,US/Pacific,,2006.0,,,11.1
2017-01-09 08:00:00,Swan_unknown_Rudy,210.2539,Swan,6394.6,,,US/Pacific,,2006.0,,,11.7
2017-01-09 09:00:00,Swan_unknown_Rudy,219.6781,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-09 10:00:00,Swan_unknown_Rudy,218.8225,Swan,6394.6,,,US/Pacific,,2006.0,,,13.3
2017-01-09 11:00:00,Swan_unknown_Rudy,223.6883,Swan,6394.6,,,US/Pacific,,2006.0,,,15.0
2017-01-09 12:00:00,Swan_unknown_Rudy,225.4644,Swan,6394.6,,,US/Pacific,,2006.0,,,15.0
2017-01-09 13:00:00,Swan_unknown_Rudy,228.8817,Swan,6394.6,,,US/Pacific,,2006.0,,,15.6
2017-01-09 14:00:00,Swan_unknown_Rudy,229.6208,Swan,6394.6,,,US/Pacific,,2006.0,,,14.4
2017-01-09 15:00:00,Swan_unknown_Rudy,232.5786,Swan,6394.6,,,US/Pacific,,2006.0,,,13.9
2017-01-09 16:00:00,Swan_unknown_Rudy,237.6053,Swan,6394.6,,,US/Pacific,,2006.0,,,13.9
2017-01-09 17:00:00,Swan_unknown_Rudy,233.1375,Swan,6394.6,,,US/Pacific,,2006.0,,,12.8
2017-01-09 18:00:00,Swan_unknown_Rudy,225.2244,Swan,6394.6,,,US/Pacific,,2006.0,,,13.3
2017-01-09 19:00:00,Swan_unknown_Rudy,219.9272,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-09 20:00:00,Swan_unknown_Rudy,219.6731,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-09 21:00:00,Swan_unknown_Rudy,218.315,Swan,6394.6,,,US/Pacific,,2006.0,,,12.8
2017-01-09 22:00:00,Swan_unknown_Rudy,214.0786,Swan,6394.6,,,US/Pacific,,2006.0,,,13.3
2017-01-09 23:00:00,Swan_unknown_Rudy,212.5597,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-10 00:00:00,Swan_unknown_Rudy,213.7903,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-10 01:00:00,Swan_unknown_Rudy,211.2431,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-10 02:00:00,Swan_unknown_Rudy,213.1833,Swan,6394.6,,,US/Pacific,,2006.0,,,12.2
2017-01-10 03:00:00,Swan_unknown_Rudy,210.6122,Swan,6394.6,,,US/Pacific,,2006.0,,,11.7
2017-01-10 04:00:00,Swan_unknown_Rudy,211.2658,Swan,6394.6,,,US/Pacific,,2006.0,,,11.7
2017-01-10 05:00:00,Swan_unknown_Rudy,211.5267,Swan,6394.6,,,US/Pacific,,2006.0,,,11.7
2017-01-10 06:00:00,Swan_unknown_Rudy,211.1011,Swan,6394.6,,,US/Pacific,,2006.0,,,11.7
2017-01-10 07:00:00,Swan_unknown_Rudy,210.8947,Swan,6394.6,,,US/Pacific,,2006.0,,,11.7
